WeiboID,正文,日期,点赞数,评论数,转发数,话题,Time
量子位,【#多校联合开源国产AI小镇#】觉得爆火斯坦福「AI小镇」25个角色不够热闹？一个可以自己创建无限AI智能体的像素风小镇来了，还是国产的！用户创建AI后，可以让它们根据用户设置的任务或计划，在虚拟城镇中购物、上班、吵架，以评估大模型们的各项能力。要是急了，还可以以第三方身份作为镇长介入，干涉任务情况（doge）。这个国产「AI小镇」叫AgentSims，是一个开放式、自定义的沙盒评估基建设施。并且它还贴心地设置了专业开发者模式和普通用户模式，对那些不那么精通大模型和代码的研究人员还挺友好。具体操作中，研究人员可以通过GUI（交互式图形用户界面）添加AI角色、建筑物来设置不同的评估任务。此外，也可以通过少量代码来部署和测试新的支持机制，比如规划和记忆系统。并且可以设置角色的长期记忆，以及规划能力。这项工作来自北航、中山大学、浙大和华东师范的小伙伴们，目前已经在GitHub上开源。而且量子位还眼尖发现，AgentSims这个项目开源时间还早于斯坦福的「AI小镇」（虽然只早了2天吧）。到《西部世界》当镇长，多校联合开源国产AI小镇，戳戳交互界面就能编辑的虚拟世界,2023-08-20,11,0,5,多校联合开源国产AI小镇,2023-08-20 12:36:56
量子位,【一句话让AI训练AI！#20分钟微调羊驼大模型#，从数据收集到训练全包了】只需一句话，描述你想要大模型去做什么。就有一系列AI自己当“模型训练师”，帮你完成从生成数据集到微调的所有工作。比如让70亿参数羊驼大模型学会优化GPT-4提示词，整个过程只要20分钟。秘诀就是网友分享的一个可以帮咱自动训练模型的AI工具：它能帮你搞定数据收集、写代码等一系列操作，你要做的就是用人话描述你要什么，然后坐等即可。可能是全世界最简单的大模型微调方法了（手动狗头）。并且成本也不高，羊驼这个例子花费就不超15美元（合100来块人民币）。好消息，小哥已将它直接开源（GitHub1k标星），你也可以试试。一句话让AI训练AI！20分钟微调羊驼大模型，从数据收集到训练全包了,2023-08-20,15,2,17,20分钟微调羊驼大模型,2023-08-20 12:19:34
量子位,【#爆火视频版ControlNet开源了#！靠提示词精准换画风，全华人团队出品】“视频版ControlNet”来了！让蓝衣战神秒变迪士尼公举，视频处理前后，除了画风以外，其他都不更改。正在插剑的姜文，也能“下一秒”变猩球崛起了。这就是由全华人团队打造的最新视频处理算法CoDeF，发布才几天，迅速在网上爆火。网友们看了直呼：这一天天的，虚实分辨越来越难了！只需要自己拍点东西，然后覆盖上去，就能变成各种各样的动画了。有人说，只需给它一年时间，就能被用在电影制作上了。这马上引来其他人的肯定：技术发展真的非常疯狂、非常快。目前，团队已将这一方法在GitHub上开源。爆火「视频版ControlNet」开源了！靠提示词精准换画风，全华人团队出品,2023-08-20,28,1,30,爆火视频版ControlNet开源了,2023-08-20 12:12:07
量子位,【#稚晖君的钢铁侠正式亮相发布# 】稚晖君创业首秀来了！半年干出个人形机器人，有脑有手步伐稳健，上得实验室下得厨房，价格预计20万以内。 量子位的微博视频 ,2023-08-19,15,3,12,稚晖君的钢铁侠正式亮相发布,2023-08-19 20:08:22
量子位,【#MIT推出拾物机器人最强辅助# 】MIT的这项新成果，让取物机器人变得更聪明了！不仅能理解自然语言指令，还可以拾取没见过的物体。麻麻再也不用担心我找不到东西了！研究人员将2D特征嵌入了三维空间，构建出了用于控制机器人的特征场（F3RM）。 这样一来，在2D图像中构建的图像特征和语义数据，就能被三维的机器人理解并使用了。不仅操作简单，训练过程中需要的样本量也很小。MIT推出拾物机器人「最强辅助」，少量训练样本即可实现自然语言控制,2023-08-19,9,0,4,MIT推出拾物机器人最强辅助,2023-08-19 15:20:06
量子位,【#击败整个羊驼家族#  】人工标注数据告急？Mata新方法仅用少量种子数据，就构建了一个高质量的指令遵循（ instruction following）语言模型。换言之，大语言模型需要大量人工标注的指令数据进行微调，而现在模型可自动从网络语料库未标记的文本中推理出指令。然后用自己生成的指令数据进行训练，堪比自产自销。并且用这种方法训练出的模型在Alpaca基准测试上，超越开源羊驼及其一系列衍生模型。LeCun发推认为该研究在模型自对齐方面具有轰动性。用网友的一句话总结：羊驼开始自我训练了。两句话总结是这样婶儿的：原本需要指令>响应数据集（需要人工标注），现在只需要简单训练一个“反向模型”做响应>指令。任何文本可随意转换为指令数据集。还有网友发出灵魂拷问：是只有我一个人，觉得这看起来像是通往超级智能的道路？如果你不需要额外的高质量外部数据，就能获得越来越智能的LLM，那么这就是一个自我改进的封闭系统。也许只需要一种强化学习系统来提供信号，然后LLM自身的迭代就可以完成其余的工作。击败整个羊驼家族，Meta AI自对齐新方法只需极少人工标注数据,2023-08-19,46,2,69,击败整个羊驼家族,2023-08-19 14:40:55
量子位,【#王慧文光年之外旗下团队重新创业# 】王慧文病休53天，旗下OneFlow团队重新创业消息来自Oneflow创始人袁进辉，由团队中的研发工程师姚迟转发在即刻。随后袁进辉也在即刻回应，强调新创业项目瞄准大模型推理成本问题。OneFlow是国内知名开源深度学习框架及开发平台，背后公司一流科技。此前王慧文的光年之外收购一流科技46.52%股权，目前公司的法定代表人即是王慧文。并购一流科技后，光年之外算是有了核心技术团队。融资进展也随之加速，6月初完成新一轮融资，创业百日成功晋升独角兽。6月26日，正当人们期待光年之外资金、人才都到位，准备大展拳脚之时，创始人王慧文病退消息传出。3天后，美团以20.58亿收购光年之外100%的权益，一流科技OneFlow团队作为其核心资产也转归美团名下。再50天后，袁进辉宣布带领OneFlow原班人马再创业一次，是否脱离美团，是否成立新公司暂且未知。另外企查查显示，一流科技的公司地址近期也有变更，从五道口搬到了隔壁中关村。王慧文病休53天，旗下OneFlow团队重新创业,2023-08-19,15,1,7,王慧文光年之外旗下团队重新创业,2023-08-19 11:32:19
量子位,[#字节版ChatGPT悄悄开放#，免费无排队，抖音号手机号直接登]字节跳动版ChatGPT，现在人人可玩了！网页版、安卓版和iOS版同步上线，用抖音账号、手机号和苹果账号都能登录。并且无需排队，打开就能和这个名叫“豆包”的AI助手直接开聊。是doubao.com不是douban.com噢~图片消息一出，已经有不少胖友第一时间前往围（tiao）观（xi）。我们也抓紧实测了一波~可以写抖音短视频剧本、写小红书剧本，数学、编程、弱智吧bench表现也测啦。网页链接,2023-08-19,47,12,26,字节版ChatGPT悄悄开放,2023-08-19 10:58:02
量子位,#最in大模型# “in”，是近年来兴起的一个网络用语，通常是in fashion的简称，意指走在潮流最前沿。随着GPT的爆火，生成式AI正式进入全球科技舞台的中央，大模型也已经成为当下最“in”的话题。用“百模大战”来形容当下大模型的火热程度一点也不夸张。据目前市场已公布的大模型产品来看，10亿参数规模以上的大模型产品已多达80个。一些企业更是将大模型视为人工智能的核心，认为这很可能是引领第四次工业革命的颠覆性创新技术，将推动各个行业的变革。不过大模型已不再是你以为的“大力出奇迹”，它的发展正在迎来一些微妙的变化——Smaller is Better。这并非是无中生有，此话正是出自HuggingFace首席布道师Julien Simon。但纵观大模型（尤其是大语言模型，以下简称为：LLM）的发展，参数体量逐渐庞大似乎成为了一种大趋势，动辄便是千亿甚至万亿的量级：【图1】。那么Simon如此“背道而驰”的观点，又是从何而来？我们都知道模型的参数体量越大，它们从大量非结构化数据中学习的表现通常就会越出众，但随之而来的一个老大难问题便是需要大量的计算能力。这也就是为什么现在人们谈及大模型时，往往都绕不开“大算力”的原因。（甚至连OpenAI的CEO也在为算力发愁……）因此，Simon给出了新的解法，让大模型“瘦身”（Smaller）的同时还能提高效率（Better）。并且这并非空口无凭，有测试数据为证：【图2】。从结果上来看，测试的各种大模型有的被“瘦身”到了先前的一半，但效率反倒提了上来。更直观一点的，我们可以看下文本回答的效果：【图3】。这便是当下大模型很“in”的一种打开方式。站在现在这个时间节点，我们也想以《最“in”大模型》专栏的形式，提供给大家两个更in的解题思路：inside intel和in practice。以此来对大模型这个科技圈最in的顶流做一次全新角度的解析和展望。我们为最“in”大模型，找到了另外一条解题思路,2023-08-19,5,1,5,最in大模型,2023-08-19 10:54:38
互联网的那点事,"Adobe Express进行了重大更新，内置了Adobe Firefly 生成式 AI，并提供了超多丰富实用的功能。现在已经是一个强大的在线工具箱了：🧠 AI 生成功能：借助由 Adobe Firefly 提供支持的 AI 生成功能，仅提供文字描述便可立即生成出色的文字效果和图片。支持 100 多种语言的文本提示。🎥 全新一体化编辑器：使用这款一体化应用程序可以轻松快捷地制作 Instagram Reels 和 TikTok 视频，以及传单、简历、横幅、徽标等。🎨 丰富的免费资源：提供近 2 亿素材资产，包括视频和设计模板、免版税的 Adobe Stock 图像、视频和音频资产、近 22,000 种字体，以及更多图标、背景和形状。🎬 轻松制作视频：合并视频片段、图片、动画和音乐，只需拖放即可轻松制作视频。🛠️ 一键操作：轻轻一点即可完成各种任务，例如一键删除图像视频背景、调整内容大小、转换为 GIF，或导入和增强 PDF。🎞️ 新的动画效果：如淡入、弹出、闪烁、蹦床等，以新方式赋予文本、照片、视频和资产生命。 通过 Adobe Character Animator 提供的“从音频动画化”功能，观看角色随着录制的对话同步唇部和手势活跃起来。👥 团队协作：与您的团队实时协作处理文件并发表评论。这增加了创作过程的速度。轻松访问、编辑和使用 Photoshop 和 Illustrator 中的创意资产，或添加始终在应用程序之间保持同步的链接文件。免费体验：adobe.com/express 互联网的那点事的微博视频",2023-08-20,28,2,18,,2023-08-20 13:15:01
互联网的那点事,给你们看看真正的天眼系统 互联网的那点事的微博视频 ,2023-08-20,231,55,51,,2023-08-20 11:00:28
